城市,调研标签,位置,排名,POI名称,地址,经度,纬度,小组,BDM,BD,商家ID,门店ID,品牌ID,POI ID,商圈类型,经营大类,营业状态,是否认领,是否在售,是否动销,本月GMV,线下GMV,商品数,搜索次数,颜色,高德标记链接,高德搜索链接
北京,动销问题调研,王府井-前门-西单,4,5cake五度无蔗糖蛋糕(陶然亭店),陶然亭路12号京都瑞成大厦1层,116.377368,39.878437,北京二区1,钱耿依隆,"李桐, 张博辉",7006640667674576903,7388368766251354112,51324,6601170898235951107,热门景点,休闲文旅区,正常营业,1,1,0,0.00,0.00,10,208,red,https://uri.amap.com/marker?position=116.377368%2C39.878437&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-5cake%E4%BA%94%E5%BA%A6%E6%97%A0%E8%94%97%E7%B3%96%E8%9B%8B%E7%B3%95%28%E9%99%B6%E7%84%B6%E4%BA%AD%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=5cake%E4%BA%94%E5%BA%A6%E6%97%A0%E8%94%97%E7%B3%96%E8%9B%8B%E7%B3%95%28%E9%99%B6%E7%84%B6%E4%BA%AD%E5%BA%97%29
北京,动销问题调研,王府井-前门-西单,5,咔咖咖啡(天安天地大厦店),西绒线胡同28号楼1层109,116.375801,39.903584,北京五区1,刘琦,闫晓钰,7579136230064801830,7579912045785729070,-,6601139217634428936,热点商业区块,核心商业区,正常营业,1,1,0,0.00,0.00,6,12,red,https://uri.amap.com/marker?position=116.375801%2C39.903584&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E5%92%94%E5%92%96%E5%92%96%E5%95%A1%28%E5%A4%A9%E5%AE%89%E5%A4%A9%E5%9C%B0%E5%A4%A7%E5%8E%A6%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E5%92%94%E5%92%96%E5%92%96%E5%95%A1%28%E5%A4%A9%E5%AE%89%E5%A4%A9%E5%9C%B0%E5%A4%A7%E5%8E%A6%E5%BA%97%29
北京,扫码/营销调研,三里屯-朝阳公园-蓝色港湾,1,Ran's然·生甜甜圈(三里屯店),工体北路4号院81号楼1层,116.456653,39.932312,北京四区5,马凯,"徐新惠, 胡子妍",7552780645521836084,7552791934759127040,7540973014115256320,7532793819075446825,热门景点,休闲文旅区,正常营业,1,1,1,5545.40,1608.60,13,1484,blue,https://uri.amap.com/marker?position=116.456653%2C39.932312&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-Ran%27s%E7%84%B6%C2%B7%E7%94%9F%E7%94%9C%E7%94%9C%E5%9C%88%28%E4%B8%89%E9%87%8C%E5%B1%AF%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=Ran%27s%E7%84%B6%C2%B7%E7%94%9F%E7%94%9C%E7%94%9C%E5%9C%88%28%E4%B8%89%E9%87%8C%E5%B1%AF%E5%BA%97%29
北京,扫码/营销调研,三里屯-朝阳公园-蓝色港湾,2,coops自然醒戚风专门(三里屯机电院店),工人体育场北路4号81号楼一层110室（三里屯4号院内）,116.456612,39.932395,北京四区5,马凯,"徐新惠, 胡子妍",7562546047101257738,7598105829841160211,7588512408277174313,6601139209925298183,"传统娱乐场所,综合商场&日用商超","休闲文旅区,核心商业区",正常营业,1,1,1,3559.00,2249.00,9,299,blue,https://uri.amap.com/marker?position=116.456612%2C39.932395&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-coops%E8%87%AA%E7%84%B6%E9%86%92%E6%88%9A%E9%A3%8E%E4%B8%93%E9%97%A8%28%E4%B8%89%E9%87%8C%E5%B1%AF%E6%9C%BA%E7%94%B5%E9%99%A2%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=coops%E8%87%AA%E7%84%B6%E9%86%92%E6%88%9A%E9%A3%8E%E4%B8%93%E9%97%A8%28%E4%B8%89%E9%87%8C%E5%B1%AF%E6%9C%BA%E7%94%B5%E9%99%A2%E5%BA%97%29
北京,扫码/营销调研,三里屯-朝阳公园-蓝色港湾,3,知知岛书店(北京姚家园万象汇店),平房地区青年北路35号院1号楼1层L104A号,116.51588,39.94142,北京四区6,刘圳,花宇,7540194904019224622,7540196198926387227,-,7521483294416832547,综合商场&日用商超商业街/步行街&集市,核心商业区核心商业区,正常营业,1,1,1,2637.40,1997.80,9,77,blue,https://uri.amap.com/marker?position=116.515880%2C39.941420&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E7%9F%A5%E7%9F%A5%E5%B2%9B%E4%B9%A6%E5%BA%97%28%E5%8C%97%E4%BA%AC%E5%A7%9A%E5%AE%B6%E5%9B%AD%E4%B8%87%E8%B1%A1%E6%B1%87%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E7%9F%A5%E7%9F%A5%E5%B2%9B%E4%B9%A6%E5%BA%97%28%E5%8C%97%E4%BA%AC%E5%A7%9A%E5%AE%B6%E5%9B%AD%E4%B8%87%E8%B1%A1%E6%B1%87%E5%BA%97%29
北京,扫码/营销调研,三里屯-朝阳公园-蓝色港湾,4,with coffee,将府南街1号院16号楼16层2单元1601等【107】套内1层16-2内04,116.506801,39.966448,北京四区6,刘圳,和少云,7628483063520987186,7628502100561168403,-,7587665246110615558,便民服务,社区生活区,正常营业,1,1,1,1205.80,1185.90,5,30,blue,https://uri.amap.com/marker?position=116.506801%2C39.966448&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-with+coffee&src=codex.poi.visit,https://www.amap.com/search?query=with+coffee
北京,扫码/营销调研,三里屯-朝阳公园-蓝色港湾,5,小山小兽,朝阳公园艺术馆停车场西北120米,116.485122,39.947042,北京四区7,张贵宁,马京超,7615521249729316864,7615527256764532772,-,7615210478227113984,热门景点,休闲文旅区,正常营业,1,1,1,494.30,225.30,5,27,blue,https://uri.amap.com/marker?position=116.485122%2C39.947042&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E5%B0%8F%E5%B1%B1%E5%B0%8F%E5%85%BD&src=codex.poi.visit,https://www.amap.com/search?query=%E5%B0%8F%E5%B1%B1%E5%B0%8F%E5%85%BD
北京,扫码/营销调研,三里屯-朝阳公园-蓝色港湾,6,奇多市北京面包节,朝阳公园南路1号,116.48263,39.944151,北京四区7,张贵宁,马京超,7545009033099364362,7545052903002998819,-,7484204741896734720,热门景点,休闲文旅区,尚未开业,1,0,1,389311.90,38.00,0,72541,blue,https://uri.amap.com/marker?position=116.482630%2C39.944151&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E5%A5%87%E5%A4%9A%E5%B8%82%E5%8C%97%E4%BA%AC%E9%9D%A2%E5%8C%85%E8%8A%82&src=codex.poi.visit,https://www.amap.com/search?query=%E5%A5%87%E5%A4%9A%E5%B8%82%E5%8C%97%E4%BA%AC%E9%9D%A2%E5%8C%85%E8%8A%82
北京,扫码/营销调研,三里屯-朝阳公园-蓝色港湾,7,京糕玉草鸡蛋蛋糕,石佛营路与晨光东路交叉口东南80米,116.502377,39.923957,北京四区6,刘圳,孙新禹,7488359914591488026,7490638795507828777,-,7488549235475646500,热点商业区块,核心商业区,正常营业,1,1,1,3457.77,0.00,5,511,blue,https://uri.amap.com/marker?position=116.502377%2C39.923957&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E4%BA%AC%E7%B3%95%E7%8E%89%E8%8D%89%E9%B8%A1%E8%9B%8B%E8%9B%8B%E7%B3%95&src=codex.poi.visit,https://www.amap.com/search?query=%E4%BA%AC%E7%B3%95%E7%8E%89%E8%8D%89%E9%B8%A1%E8%9B%8B%E8%9B%8B%E7%B3%95
北京,扫码/营销调研,三里屯-朝阳公园-蓝色港湾,8,Salud欧洲冻酸奶(蓝色港湾店),麦子店街道公园路6号蓝色港湾国际商区地下一层A019(皮爷咖啡对面),116.475083,39.948707,北京四区7,张贵宁,魏俊,7018752408637573134,7135291654990202915,7441138135646832640,6601216583681443843,综合商场&日用商超,核心商业区,暂停营业,1,1,1,2011.43,0.00,20,145,blue,https://uri.amap.com/marker?position=116.475083%2C39.948707&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-Salud%E6%AC%A7%E6%B4%B2%E5%86%BB%E9%85%B8%E5%A5%B6%28%E8%93%9D%E8%89%B2%E6%B8%AF%E6%B9%BE%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=Salud%E6%AC%A7%E6%B4%B2%E5%86%BB%E9%85%B8%E5%A5%B6%28%E8%93%9D%E8%89%B2%E6%B8%AF%E6%B9%BE%E5%BA%97%29
北京,新开问题调研,三里屯-朝阳公园-蓝色港湾,1,瑞幸咖啡(骏豪中央公园广场A7店),公园南路10号院骏豪中央公园广场A7座负一层B152号,116.477943,39.932168,北京四区5,马凯,张倩,-,-,-,7631112634741295158,-,-,正常营业,0/空,0,0,0.00,0.00,0,0,orange,https://uri.amap.com/marker?position=116.477943%2C39.932168&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E7%91%9E%E5%B9%B8%E5%92%96%E5%95%A1%28%E9%AA%8F%E8%B1%AA%E4%B8%AD%E5%A4%AE%E5%85%AC%E5%9B%AD%E5%B9%BF%E5%9C%BAA7%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E7%91%9E%E5%B9%B8%E5%92%96%E5%95%A1%28%E9%AA%8F%E8%B1%AA%E4%B8%AD%E5%A4%AE%E5%85%AC%E5%9B%AD%E5%B9%BF%E5%9C%BAA7%E5%BA%97%29
北京,新开问题调研,三里屯-朝阳公园-蓝色港湾,2,Coffee Bar,亮马桥路52号燕莎友谊商城4层,116.463232,39.948622,北京四区7,张贵宁,汪兆浩,-,-,-,7629995583293704192,-,-,正常营业,0/空,0,0,0.00,0.00,0,0,orange,https://uri.amap.com/marker?position=116.463232%2C39.948622&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-Coffee+Bar&src=codex.poi.visit,https://www.amap.com/search?query=Coffee+Bar
北京,新开问题调研,三里屯-朝阳公园-蓝色港湾,3,来杯GrabOne Coffee,青年路国美第一城2号院6号楼,116.513325,39.93451,北京四区6,刘圳,王帅,-,-,-,7627290367205607433,-,-,正常营业,0/空,0,0,0.00,0.00,0,0,orange,https://uri.amap.com/marker?position=116.513325%2C39.934510&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E6%9D%A5%E6%9D%AFGrabOne+Coffee&src=codex.poi.visit,https://www.amap.com/search?query=%E6%9D%A5%E6%9D%AFGrabOne+Coffee
北京,新开问题调研,三里屯-朝阳公园-蓝色港湾,4,KOFFICE,呼家楼街道东三环中路1号环球金融中心东楼2楼201室,116.491673,39.922528,北京四区8,马凯,张嘉芮,-,-,-,7626385180042725427,-,-,正常营业,0/空,0,0,0.00,0.00,0,1,orange,https://uri.amap.com/marker?position=116.491673%2C39.922528&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-KOFFICE&src=codex.poi.visit,https://www.amap.com/search?query=KOFFICE
北京,新开问题调研,三里屯-朝阳公园-蓝色港湾,5,星潮咖XINGCHAOKA,米座大厦1层,116.486409,39.921489,北京四区8,马凯,张思盈,-,-,-,7623764101797251113,-,-,正常营业,0/空,0,0,0.00,0.00,0,0,orange,https://uri.amap.com/marker?position=116.486409%2C39.921489&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E6%98%9F%E6%BD%AE%E5%92%96XINGCHAOKA&src=codex.poi.visit,https://www.amap.com/search?query=%E6%98%9F%E6%BD%AE%E5%92%96XINGCHAOKA
北京,动销问题调研,三里屯-朝阳公园-蓝色港湾,1,沁甜网红小食甜饮,十里堡北区18号院1号楼1层101室102号（近东门）,116.50435,39.929648,北京四区6,刘圳,孙新禹,7547590120782743593,7548034946464581686,-,7533193021803005990,热点商业区块,核心商业区,正常营业,1,1,0,0.00,0.00,11,3,red,https://uri.amap.com/marker?position=116.504350%2C39.929648&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E6%B2%81%E7%94%9C%E7%BD%91%E7%BA%A2%E5%B0%8F%E9%A3%9F%E7%94%9C%E9%A5%AE&src=codex.poi.visit,https://www.amap.com/search?query=%E6%B2%81%E7%94%9C%E7%BD%91%E7%BA%A2%E5%B0%8F%E9%A3%9F%E7%94%9C%E9%A5%AE
北京,动销问题调研,三里屯-朝阳公园-蓝色港湾,2,Lefty Coffee,东四环北路6号-2区-1号楼-1层-c-49号,116.481507,39.96633,北京四区7,张贵宁,马京超,7574332970371188786,7574339089630365732,-,7219624350083713084,"热点商业区块,商业街/步行街&集市","核心商业区,核心商业区",正常营业,1,1,0,0.00,0.00,8,14,red,https://uri.amap.com/marker?position=116.481507%2C39.966330&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-Lefty+Coffee&src=codex.poi.visit,https://www.amap.com/search?query=Lefty+Coffee
北京,动销问题调研,三里屯-朝阳公园-蓝色港湾,3,Hana Crepes可丽饼,团结湖东里3-5号中里16号101,116.468546,39.929245,北京四区5,马凯,"杨朝雁, 武爽",7475950854093146148,7476002413728532520,-,7433656298955671606,热门景点,休闲文旅区,正常营业,1,1,0,0.00,0.00,7,8,red,https://uri.amap.com/marker?position=116.468546%2C39.929245&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-Hana+Crepes%E5%8F%AF%E4%B8%BD%E9%A5%BC&src=codex.poi.visit,https://www.amap.com/search?query=Hana+Crepes%E5%8F%AF%E4%B8%BD%E9%A5%BC
北京,动销问题调研,三里屯-朝阳公园-蓝色港湾,4,飞鸟制茶,三里屯路33号33大厦B1层B1006,116.454773,39.93684,北京四区5,马凯,"孙福宇, 杨朝雁",7323822889801615371,7600711872924485683,-,6601251738777290759,热点商业区块,核心商业区,正常营业,1,1,0,0.00,0.00,6,12,red,https://uri.amap.com/marker?position=116.454773%2C39.936840&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E9%A3%9E%E9%B8%9F%E5%88%B6%E8%8C%B6&src=codex.poi.visit,https://www.amap.com/search?query=%E9%A3%9E%E9%B8%9F%E5%88%B6%E8%8C%B6
北京,动销问题调研,三里屯-朝阳公园-蓝色港湾,5,Emperor Coffee,东三环北路8号亮马河大厦F1层,116.464508,39.945522,北京四区7,张贵宁,汪兆浩,7398089960550582322,7430846881971865651,-,7398089218674657331,传统娱乐场所,休闲文旅区,正常营业,1,1,0,0.00,0.00,3,2,red,https://uri.amap.com/marker?position=116.464508%2C39.945522&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-Emperor+Coffee&src=codex.poi.visit,https://www.amap.com/search?query=Emperor+Coffee
北京,扫码/营销调研,通州万达-北运河-玉桥,1,李饱饱甜品(通州万达店),北苑街道新华西街128号通州万达广场西门金街B区,116.641409,39.904659,北京三区6,李础伊,王润泽,7613664776832518186,7613647140628039732,-,7602955234084423732,综合商场&日用商超商业街/步行街&集市,核心商业区核心商业区,正常营业,1,1,1,73426.90,15610.88,13,6430,blue,https://uri.amap.com/marker?position=116.641409%2C39.904659&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E6%9D%8E%E9%A5%B1%E9%A5%B1%E7%94%9C%E5%93%81%28%E9%80%9A%E5%B7%9E%E4%B8%87%E8%BE%BE%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E6%9D%8E%E9%A5%B1%E9%A5%B1%E7%94%9C%E5%93%81%28%E9%80%9A%E5%B7%9E%E4%B8%87%E8%BE%BE%E5%BA%97%29
北京,扫码/营销调研,通州万达-北运河-玉桥,2,青野先生的花园,滨河北路与东关三街交叉口,116.682533,39.907588,北京三区1,郝伍彩,王文浩,7594404166051645486,7594416673155762195,-,7535723966397155362,综合商场&日用商超商业街/步行街&集市,核心商业区核心商业区,正常营业,1,1,1,2624.00,1374.00,4,144,blue,https://uri.amap.com/marker?position=116.682533%2C39.907588&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E9%9D%92%E9%87%8E%E5%85%88%E7%94%9F%E7%9A%84%E8%8A%B1%E5%9B%AD&src=codex.poi.visit,https://www.amap.com/search?query=%E9%9D%92%E9%87%8E%E5%85%88%E7%94%9F%E7%9A%84%E8%8A%B1%E5%9B%AD
北京,扫码/营销调研,通州万达-北运河-玉桥,3,牧岚花语(北京通州万达店),新华大街58号万达广场F1,116.641937,39.905534,北京三区6,李础伊,王润泽,7549094440401455131,7549098113521289216,-,7536006628210903075,综合商场&日用商超商业街/步行街&集市,核心商业区核心商业区,正常营业,1,1,1,2334.00,1259.90,4,70,blue,https://uri.amap.com/marker?position=116.641937%2C39.905534&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E7%89%A7%E5%B2%9A%E8%8A%B1%E8%AF%AD%28%E5%8C%97%E4%BA%AC%E9%80%9A%E5%B7%9E%E4%B8%87%E8%BE%BE%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E7%89%A7%E5%B2%9A%E8%8A%B1%E8%AF%AD%28%E5%8C%97%E4%BA%AC%E9%80%9A%E5%B7%9E%E4%B8%87%E8%BE%BE%E5%BA%97%29
北京,扫码/营销调研,通州万达-北运河-玉桥,4,大顺斋非遗工坊005,北杨洼小区13号楼1层,116.671481,39.887699,北京三区1,郝伍彩,王昊,7614772576062720019,7614774167400990726,-,7608801067947083776,综合商场&日用商超热门景点,核心商业区休闲文旅区,正常营业,1,0,1,2001.30,857.00,0,752,blue,https://uri.amap.com/marker?position=116.671481%2C39.887699&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E5%A4%A7%E9%A1%BA%E6%96%8B%E9%9D%9E%E9%81%97%E5%B7%A5%E5%9D%8A005&src=codex.poi.visit,https://www.amap.com/search?query=%E5%A4%A7%E9%A1%BA%E6%96%8B%E9%9D%9E%E9%81%97%E5%B7%A5%E5%9D%8A005
北京,扫码/营销调研,通州万达-北运河-玉桥,5,亿利草鸡蛋糕(万达金街店),新华西街58号院5号楼1层119,116.642097,39.904716,北京三区6,李础伊,王润泽,7488979553403078697,7488981457608673306,-,7488906252794202147,综合商场&日用商超商业街/步行街&集市,核心商业区核心商业区,正常营业,1,1,1,8826.44,55.20,9,908,blue,https://uri.amap.com/marker?position=116.642097%2C39.904716&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E4%BA%BF%E5%88%A9%E8%8D%89%E9%B8%A1%E8%9B%8B%E7%B3%95%28%E4%B8%87%E8%BE%BE%E9%87%91%E8%A1%97%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E4%BA%BF%E5%88%A9%E8%8D%89%E9%B8%A1%E8%9B%8B%E7%B3%95%28%E4%B8%87%E8%BE%BE%E9%87%91%E8%A1%97%E5%BA%97%29
北京,扫码/营销调研,通州万达-北运河-玉桥,6,缘又甜,新华大街58号万达广场F1,116.639963,39.905304,北京三区6,李础伊,王润泽,7601898104643782690,7602556291906619398,-,7596557157613439012,综合商场&日用商超商业街/步行街&集市,核心商业区核心商业区,正常营业,1,1,1,1356.00,0.00,7,223,blue,https://uri.amap.com/marker?position=116.639963%2C39.905304&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E7%BC%98%E5%8F%88%E7%94%9C&src=codex.poi.visit,https://www.amap.com/search?query=%E7%BC%98%E5%8F%88%E7%94%9C
北京,扫码/营销调研,通州万达-北运河-玉桥,7,向日葵冷批,通州乔庄商业街向日葵冷批99号,116.685537,39.895844,北京三区1,郝伍彩,郭炳晨,7618084728444504073,7618114247520602154,-,7605248281043535881,综合商场&日用商超商业街/步行街&集市,核心商业区核心商业区,正常营业,1,1,1,826.40,0.00,48,163,blue,https://uri.amap.com/marker?position=116.685537%2C39.895844&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E5%90%91%E6%97%A5%E8%91%B5%E5%86%B7%E6%89%B9&src=codex.poi.visit,https://www.amap.com/search?query=%E5%90%91%E6%97%A5%E8%91%B5%E5%86%B7%E6%89%B9
北京,扫码/营销调研,通州万达-北运河-玉桥,8,DOUBLE ME-手工乳品,新华街道新华东街289号院1号院1号楼爱琴海店,116.658697,39.908755,北京三区6,李础伊,穆为民,7579804271906998324,7579829318444976166,7579319251928942607,7536069916915419176,热点商业区块,核心商业区,正常营业,1,1,1,432.10,0.00,10,49,blue,https://uri.amap.com/marker?position=116.658697%2C39.908755&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-DOUBLE+ME-%E6%89%8B%E5%B7%A5%E4%B9%B3%E5%93%81&src=codex.poi.visit,https://www.amap.com/search?query=DOUBLE+ME-%E6%89%8B%E5%B7%A5%E4%B9%B3%E5%93%81
北京,新开问题调研,通州万达-北运河-玉桥,1,蜜雪冰城(物资学院路店),物资学院路09号一层至二层,116.639146,39.925014,北京三区6,李础伊,陶俊,-,-,-,7632567179908483112,-,-,正常营业,0/空,0,0,0.00,0.00,0,0,orange,https://uri.amap.com/marker?position=116.639146%2C39.925014&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E8%9C%9C%E9%9B%AA%E5%86%B0%E5%9F%8E%28%E7%89%A9%E8%B5%84%E5%AD%A6%E9%99%A2%E8%B7%AF%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E8%9C%9C%E9%9B%AA%E5%86%B0%E5%9F%8E%28%E7%89%A9%E8%B5%84%E5%AD%A6%E9%99%A2%E8%B7%AF%E5%BA%97%29
北京,新开问题调研,通州万达-北运河-玉桥,2,初夏麻糍铺,九棵树街道云景东路5-6号,116.666506,39.882928,北京三区1,郝伍彩,刘杨,-,-,-,7630666962267277339,-,-,正常营业,0/空,0,0,0.00,0.00,0,8,orange,https://uri.amap.com/marker?position=116.666506%2C39.882928&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E5%88%9D%E5%A4%8F%E9%BA%BB%E7%B3%8D%E9%93%BA&src=codex.poi.visit,https://www.amap.com/search?query=%E5%88%9D%E5%A4%8F%E9%BA%BB%E7%B3%8D%E9%93%BA
北京,新开问题调研,通州万达-北运河-玉桥,3,水果捞捞捞,芙蓉西路月亮河足球公园路边,116.677298,39.918019,北京三区6,李础伊,秦凤阳,-,-,-,7629646794900637711,-,-,正常营业,0/空,0,0,0.00,0.00,0,0,orange,https://uri.amap.com/marker?position=116.677298%2C39.918019&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E6%B0%B4%E6%9E%9C%E6%8D%9E%E6%8D%9E%E6%8D%9E&src=codex.poi.visit,https://www.amap.com/search?query=%E6%B0%B4%E6%9E%9C%E6%8D%9E%E6%8D%9E%E6%8D%9E
北京,新开问题调研,通州万达-北运河-玉桥,4,花式自助冰粉,芙蓉西路月亮河足球公园路边,116.677309,39.918104,北京三区6,李础伊,秦凤阳,-,-,-,7629651469294716947,-,-,正常营业,0/空,0,0,0.00,0.00,0,0,orange,https://uri.amap.com/marker?position=116.677309%2C39.918104&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E8%8A%B1%E5%BC%8F%E8%87%AA%E5%8A%A9%E5%86%B0%E7%B2%89&src=codex.poi.visit,https://www.amap.com/search?query=%E8%8A%B1%E5%BC%8F%E8%87%AA%E5%8A%A9%E5%86%B0%E7%B2%89
北京,新开问题调研,通州万达-北运河-玉桥,5,蜜雪冰城(管庄地铁口店),双桥东路杨闸路口西侧平房02室,116.600414,39.908421,北京三区7,李赫,左名扬,-,-,-,7624925278334109715,-,-,正常营业,0/空,0,0,0.00,0.00,0,8,orange,https://uri.amap.com/marker?position=116.600414%2C39.908421&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E8%9C%9C%E9%9B%AA%E5%86%B0%E5%9F%8E%28%E7%AE%A1%E5%BA%84%E5%9C%B0%E9%93%81%E5%8F%A3%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E8%9C%9C%E9%9B%AA%E5%86%B0%E5%9F%8E%28%E7%AE%A1%E5%BA%84%E5%9C%B0%E9%93%81%E5%8F%A3%E5%BA%97%29
北京,动销问题调研,通州万达-北运河-玉桥,1,爆十三新中式茶饮(北京·通州阳光新生活广场店),翠景北里1号楼(阳光新生活广场)3层商业301-L316B、L317B、L318、L366,116.656639,39.889742,北京三区1,郝伍彩,刘杨,7517584668804253715,7517589668683122688,-,7516357546853845007,综合商场&日用商超热门景点,核心商业区休闲文旅区,正常营业,1,1,0,0.00,0.00,22,8,red,https://uri.amap.com/marker?position=116.656639%2C39.889742&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E7%88%86%E5%8D%81%E4%B8%89%E6%96%B0%E4%B8%AD%E5%BC%8F%E8%8C%B6%E9%A5%AE%28%E5%8C%97%E4%BA%AC%C2%B7%E9%80%9A%E5%B7%9E%E9%98%B3%E5%85%89%E6%96%B0%E7%94%9F%E6%B4%BB%E5%B9%BF%E5%9C%BA%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E7%88%86%E5%8D%81%E4%B8%89%E6%96%B0%E4%B8%AD%E5%BC%8F%E8%8C%B6%E9%A5%AE%28%E5%8C%97%E4%BA%AC%C2%B7%E9%80%9A%E5%B7%9E%E9%98%B3%E5%85%89%E6%96%B0%E7%94%9F%E6%B4%BB%E5%B9%BF%E5%9C%BA%E5%BA%97%29
北京,动销问题调研,通州万达-北运河-玉桥,2,喜芙来低糖低脂蛋糕(通州店),永顺镇新潞苑南大街甲560号新潞运河文创园B8-1号,116.670823,39.926062,北京四区2,王子含,丘杰辉,7538338688086968360,7538363282525833235,7537540976395470857,6947801531047479304,热点商业区块,核心商业区,正常营业,1,1,0,0.00,0.00,16,119,red,https://uri.amap.com/marker?position=116.670823%2C39.926062&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E5%96%9C%E8%8A%99%E6%9D%A5%E4%BD%8E%E7%B3%96%E4%BD%8E%E8%84%82%E8%9B%8B%E7%B3%95%28%E9%80%9A%E5%B7%9E%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E5%96%9C%E8%8A%99%E6%9D%A5%E4%BD%8E%E7%B3%96%E4%BD%8E%E8%84%82%E8%9B%8B%E7%B3%95%28%E9%80%9A%E5%B7%9E%E5%BA%97%29
